Order Number,Customer Number,City,Prov,Postal Code,Order First Time,Source,Sales amount,Item Num,Item Description,Category code,Quantity
X6611824,0036340305,MANOTICK,ON,K4M1J4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611838,0034540575,COLD LAKE,AB,T9M2A2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611841,0036340222,MISSISSAUGA,ON,L4W1R9,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611842,0025873258,ETOBICOKE,ON,M9R1V6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611839,1169134846,VANCOUVER,BC,V5V1W4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611840,0031600075,BRAMPTON,ON,L6T1Z8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611792,0022181382,RIDGEWAY,ON,L0S1N0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611795,0031967888,FORT MCMURRAY,AB,T9K1P1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611795,0031967888,FORT MCMURRAY,AB,T9K1P1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611795,0031967888,FORT MCMURRAY,AB,T9K1P1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611858,0028516573,CHERRY VALLEY,ON,K0K1P0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611871,0034710350,PENETANG,ON,L9M2H7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611872,0010546638,BRAMPTON,ON,L7A1L3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611963,0036340719,SAINT JOHN,NB,E2M3K4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611989,0002309607,ETOBICOKE,ON,M9V4H6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612013,0024138901,SCARBOROUGH,ON,M1L3B2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612043,0021644422,HALIBURTON,ON,K0M1S0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612070,0004613592,MEDICINE HAT,AB,T1B4C7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612078,0036341139,HAUT-SHEILA,NB,E1X1X3,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612083,0002354512,SURREY,BC,V4N2A3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611892,0025431230,BURNABY,BC,V5J1H9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612186,0029315868,LLOYDMINSTER,AB,T9V0L4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612162,0023896731,BRAMPTON,ON,L6Z4E5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612180,0021084686,PORT ALBERNI,BC,V9Y6M5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611800,0005851241,100 MILE HOUSE,BC,V0K2E0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611802,0018724450,SURREY,BC,V3W2P6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611804,0001403401,LETHBRIDGE,AB,T1K4T7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611813,0032276529,TORONTO,ON,M5V2Y6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611821,0036340297,KITCHENER,ON,N2M1J3,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612122,0036341253,WINNIPEG,MB,R2C0B5,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612144,0036341329,MISSISSAUGA,ON,L5M5K8,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612149,0004062709,NEWMARKET,ON,L3X2R3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611786,0030650915,CARBERRY,MB,R0K0H0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611762,0014008767,COQUITLAM,BC,V3J6R8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611767,0035589548,UXBRIDGE,ON,L9P1R4,N,IVR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611783,0018861237,WOODSTOCK,ON,N4T1V1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611786,0030650915,CARBERRY,MB,R0K0H0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612344,0005287263,SURREY,BC,V3R1X4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612270,0006288203,CREIGHTON,SK,S0P0A0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612292,0021225800,NORTH VANCOUVER,BC,V7K3E3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612311,0025800277,TORONTO,ON,M6B2W8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612325,0036342178,TORONTO,ON,M6R1A3,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612417,1199512185,BELLEVILLE,ON,K8P4X1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612445,1266392289,WINNIPEG,MB,R3J1K3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612195,0021798319,PALGRAVE,ON,L7E0K4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612202,0021254172,WINNIPEG,MB,R2J0T6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612210,0021068242,AJAX,ON,L1T2V2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612368,0001616036,NORTH VANCOUVER,BC,V7H2N4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611912,0035134428,SASKATOON,SK,S7S1N9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611920,0030971717,PORT HOOD,NS,B0E2W0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612254,0036342004,OTTAWA,ON,K1V8L7,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612232,1101761201,RED DEER,AB,T4N3E9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612241,0002478105,CALGARY,AB,T2C3W9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612463,0033991068,WHITEHORSE,YT,Y1A5R2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612451,0007584287,NEPEAN,ON,K2J3M9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612459,0031834674,CALGARY,AB,T3J4J4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612461,0027564202,CALGARY,AB,T2V0W5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612482,0009208349,GIBBONS,AB,T0A1N0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612466,0008299133,NEPEAN,ON,K2J1J6,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612474,0036342681,VICTORIA,BC,V8R1M3,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612475,0028421576,SQUAMISH,BC,V8B0M3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612479,0036342731,KELOWNA,BC,V1X2W8,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612602,0025331026,VANCOUVER,BC,V5W1K2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612226,0018777136,DAUPHIN,MB,R7N0T8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612089,0036341162,KITCHENER,ON,N2N1Z2,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612107,0035454131,SURREY,BC,V3W0K9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611624,0010152106,SARNIA,ON,N7S6C3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611634,0006379853,BELLEVILLE,ON,K8P3Z1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611594,0004984902,LONDON,ON,N6E2K5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611640,0007517139,FLIN FLON,MB,R8A1A1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611597,0036134914,OAKVILLE,ON,L6M2V7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611600,0031673981,MONETVILLE,ON,P0M2K0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611909,0036274785,BURLINGTON,ON,L7T3T4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612223,0018609032,ST ALBERT,AB,T8N6Y1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612225,0028851673,FT. MCMURRAY,AB,T9J1E1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612487,0036342830,CALGARY,AB,T3G3S4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612485,0025783887,SURREY,BC,V3S7Z5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612489,0032645053,VANCOUVER,BC,V6Z2X5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612493,0019357375,PRINCE GEORGE,BC,V2M5B7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612501,0036342947,MISSISSAUGA,ON,L5A2H5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612617,0032602278,STONEY CREEK,ON,L8J2C5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612620,0036336030,RICHMOND HILL,ON,L4S1J1,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612641,0036343754,BRAMPTON,ON,L6V1K2,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612643,1220920340,LETHBRIDGE,AB,T1H4A8,N,IVR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612609,0036343648,DRYDEN,ON,P8N2B8,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612722,0028063923,VANCOUVER,BC,V6B0B9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612728,0031246192,ETOBICOKE,ON,M9C3K3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612734,0010585628,LONDON,ON,N6C4W2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612754,0026902387,ALBERT BRIDGE,NS,B1K2Y8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612675,0023528268,BRAMPTON,ON,L6S5K2,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612649,0006312235,LONDON,ON,N6J4A5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612670,0034634816,NEPEAN,ON,K2J0J3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612678,1245572407,NORTH YORK,ON,M5M4N8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612679,0030630263,ETOBICOKE,ON,M8Y3N4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612765,0033213414,ELLIOT LAKE,ON,P5A1S1,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612774,0034640524,CALGARY,AB,T3G2Y5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612520,0036343119,DELTA,BC,V4C7E2,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612523,0031999261,BRANTFORD,ON,N3R6A8,N,IVR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612527,0020966644,DELTA,BC,V4K4R7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612510,0025570631,LEDUC,AB,T9E6C7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612511,0012404919,PORT COQUITLAM,BC,V3C1B9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612519,0034933945,HAMILTON,ON,L9A4B2,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612513,0034596874,LANGLEY,BC,V1M0A4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612517,0019008747,RICHMOND HILL,ON,L4C8L9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612518,0029207685,BRANTFORD,ON,N3S6G3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335133,0036335941,MISSION,BC,V4S1C8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335135,1179318322,NORTH YORK,ON,M3J1V5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335136,0036335990,NORTH YORK,ON,M2H1C3,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335045,0025565060,CORNWALL,PE,C0A1H0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335047,1258707825,GRIMSBY,ON,L3M3N6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335132,0021037197,NORTH VANCOUVER,BC,V7J1T9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335167,0036336188,SURREY,BC,V3S9T7,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335170,0036336162,SURREY,BC,V4A8X4,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335148,1268966874,WINDSOR,ON,N8N3K1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335145,1267808812,GRANDE PRAIRIE,AB,T8V4X7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335164,0021991492,GUELPH,ON,N1E7J7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612531,0013500319,ETOBICOKE,ON,M9W4P5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612540,0036343275,ONTARIO,ON,M5V3P4,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612554,0021772702,WINDSOR,ON,N8R1R9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612556,0036343200,NEW WESTMINSTER,BC,V3M6J5,Y,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612557,0035911221,CHURCHILL,MB,R0B0E0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338511,0036344653,WINNIPEG,MB,R3E1K9,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338513,1265953966,SCARBOROUGH,ON,M1S3H4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339198,0022273379,MAPLE,ON,L6A3R3,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4338143,0036343820,COLLINGWOOD,ON,L9Y4S5,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611394,0027673045,TORONTO,ON,M6C3A5,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611399,0028285070,VICTORIA,BC,V9C3R4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339228,0036345916,HASTINGS,ON,K0L1Y0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339230,0036345924,SCARBOROUGH,ON,M1H2G8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6611393,0027871615,PETROLIA,ON,N0N1R0,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335280,0036338564,SCARBOROUGH,ON,M1P2H2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335337,0036339570,MISSISSAUGA,ON,L5N2A2,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335171,0036041614,SURREY,BC,V3X1S6,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335174,0014026926,NORTH VANCOUVER,BC,V7P1R2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335277,0020123402,SOUTHAMPTON,ON,N0H2L0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612792,0023064025,MONTREAL,QC,H2X2G9,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612788,0023265994,SURREY,BC,V3R6J3,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335317,0033710757,HALIFAX,NS,B3M4W9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335318,0006131981,ARTHUR,ON,N0G1A0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335319,0034237867,ETOBICOKE,ON,M8W2Z8,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612572,0023771579,LEDUC,AB,T9E8B4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612576,0024014177,NORTH BAY,ON,P1A2E8,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335316,0036339497,FOX CREEK,AB,T0H1P0,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334981,0027984186,CALGARY,AB,T3C2Z2,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334982,0036335586,ORANGEVILLE,ON,L9W4P4,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334983,0005946264,SURREY,BC,V4N3E6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612449,0032257214,SCAROBOROUGH,ON,M1H2Y4,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4334980,0023083520,VANCOUVER,BC,V5N1R4,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
X6612798,0032349540,HAMILTON,ON,L8R1X7,N,WEB,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335137,0021589700,NEW WESTMINSTER,BC,V3M5N1,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335140,0009377300,YORKTON,SK,S3N3L6,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335141,0036341535,OAKVILLE,ON,L6L5C9,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4335139,0032734444,EDMONTON,AB,T5S1T7,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339216,0021317144,COBALT,ON,P0J1C0,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339242,0036345999,ETOBICOKE,ON,M8V4E8,Y,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
R4339244,0034591289,COBOURG,ON,K9A2X5,N,REGULAR,"1,299.99",601535,"ACER ASPIRE 16"" MULTIMEDIA NOTEBOOK COMPUTER",EC90,1
